"timeMillisSpent","score"
83384,"-1hard/-35285soft"
83826,"-1hard/-35270soft"
85181,"-1hard/-35265soft"
85183,"-1hard/-35260soft"
85183,"-1hard/-35245soft"
85631,"-1hard/-35240soft"
85675,"-1hard/-35235soft"
85676,"-1hard/-35230soft"
85676,"-1hard/-35190soft"
87057,"-1hard/-35175soft"
87584,"-1hard/-35165soft"
87585,"-1hard/-35155soft"
88888,"-1hard/-35145soft"
88942,"-1hard/-35100soft"
90131,"-1hard/-35095soft"
90138,"-1hard/-35090soft"
90138,"-1hard/-35055soft"
90633,"-1hard/-35040soft"
91366,"-1hard/-35035soft"
91588,"-1hard/-35010soft"
93292,"-1hard/-35005soft"
93675,"-1hard/-34990soft"
93686,"-1hard/-34975soft"
94268,"-1hard/-34970soft"
94842,"-1hard/-34960soft"
95720,"-1hard/-34950soft"
95721,"-1hard/-34910soft"
96547,"-1hard/-34900soft"
96821,"-1hard/-34865soft"
98669,"-1hard/-34860soft"
99178,"-1hard/-34840soft"
99180,"-1hard/-34835soft"
99183,"-1hard/-34820soft"
99525,"-1hard/-34815soft"
100656,"-1hard/-34785soft"
101174,"-1hard/-34755soft"
101175,"-1hard/-34725soft"
101175,"-1hard/-34705soft"
102537,"-1hard/-34695soft"
102537,"-1hard/-34685soft"
103724,"-1hard/-34675soft"
103726,"-1hard/-34660soft"
103726,"-1hard/-34645soft"
103726,"-1hard/-34625soft"
106679,"-1hard/-34620soft"
106679,"-1hard/-34605soft"
106864,"-1hard/-34590soft"
107602,"-1hard/-34580soft"
108237,"-1hard/-34575soft"
108759,"-1hard/-31175soft"
128740,"-1hard/-31060soft"
128741,"-1hard/-31055soft"
130294,"-1hard/-31045soft"
130865,"-1hard/-31020soft"
131174,"-1hard/-30975soft"
131783,"-1hard/-30950soft"
131840,"-1hard/-30930soft"
132237,"-1hard/-30925soft"
132238,"-1hard/-30890soft"
132617,"-1hard/-30815soft"
133828,"-1hard/-30800soft"
133829,"-1hard/-30775soft"
133858,"-1hard/-30750soft"
133858,"-1hard/-30715soft"
133858,"-1hard/-30695soft"
134063,"-1hard/-30675soft"
134670,"-1hard/-30670soft"
135128,"-1hard/-30655soft"
135128,"-1hard/-30635soft"
135260,"-1hard/-30625soft"
135385,"-1hard/-30595soft"
135386,"-1hard/-30575soft"
136018,"-1hard/-30560soft"
136038,"-1hard/-30505soft"
136039,"-1hard/-30500soft"
